,message_body,abusive,asking_exchange,normal,offline_sell,possible_fraud,sharing_contact_details
1740,OFFER ACCEPTED : ? 10000,0,0,1,0,0,0
3400,What's your final price?,0,0,1,0,0,0
5358,Check what's app,0,0,0,0,0,1
6345,Share me your contact number,0,0,0,0,0,1
5514,Ha,0,0,1,0,0,0
4028,Please contact at 9986802574,0,0,0,0,0,1
3420,Can we talk if you don't mind,0,0,1,0,0,0
5641,Counter Offer: 8499| Please access the mobile site through your email to complete this transaction. | undefined,0,0,1,0,0,0
6459,Send me your whatsapp no to discuss better sir,0,0,0,0,0,1
7190,Just type samosa Singh electronic city on Google maps,0,0,0,1,0,0
1003,Is it available?,0,0,1,0,0,0
1388,5k,0,0,1,0,0,0
2495,if you can accept I buy it now bro,0,0,1,0,0,0
5938,Final price 8500,0,0,1,0,0,0
6350,Whataap me 9719528905,0,0,0,0,0,1
7811,My number cal me,0,0,0,0,0,1
7881,Please share some more pictures.,0,0,1,0,0,0
2041,Please make a call or whats app on 91613 84177,0,0,0,0,0,1
1183,OFFER MADE : ? 13000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
4461,are you interested?,0,0,1,0,0,0
6016,12000 tak de skta hu is se kam nhi bhai,0,0,1,0,0,0
2863,I talk here only,0,0,1,0,0,0
8056,forward amount to PhonePe,0,0,0,0,1,0
4930,"Hi Good Morning
Welcome to Quikr-Assured Mobiles and Accessories we are glad to assist you on this&nbsp;",0,0,1,0,0,0
7747,&nbsp;call me&nbsp;7509029307&nbsp;,0,0,0,0,0,1
6419,3509,0,0,1,0,0,0
1838,"Yes, It's available.",0,0,1,0,0,0
1916,OFFER ACCEPTED : ? 8250| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
1494,Where is your store?,0,0,1,0,0,0
3854,Is it available?,0,0,1,0,0,0
8283,fick off be,1,0,0,0,0,0
1150,Please share some more pictures.,0,0,1,0,0,0
6690,Kal ata hun,0,0,0,1,0,0
1284,How old is it?,0,0,1,0,0,0
1598,Ok.. no issues.. Thank you for the response Sir,0,0,1,0,0,0
7461,"Yes, It's available.",0,0,1,0,0,0
1313,Yes,0,0,1,0,0,0
7887,OFFER MADE : ₹ 7500| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
1958,OFFER MADE : ? 3000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
3170,OFFER MADE : ? 5999| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
4578,Counter Offer: 15500| Please access the mobile site through your email to complete this transaction. | undefined,0,0,1,0,0,0
2594,It's in good condition.,0,0,1,0,0,0
2127,Contact To - 78 72 182727,0,0,0,0,0,1
8121,your location,0,0,0,1,0,0
6378,How old is it?,0,0,1,0,0,0
6779,7396877699 WhatsApp number,0,0,0,0,0,1
6018,For more information please add our sales rep on whatsapp +919867139370,0,0,0,0,0,1
6050,Shall I make payment now?,0,0,1,0,0,0
902,2000,0,0,1,0,0,0
6705,3 star wala hai na,0,0,1,0,0,0
6883,COUNTER OFFER MADE : ₹ 35000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
1778,It's a Pepper Fry bed .. hardly been used..,0,0,1,0,0,0
3016,20000,0,0,1,0,0,0
4927,"Hi Good Morning
Welcome to Quikr-Assured Mobiles and Accessories we are glad to assist you on this",0,0,1,0,0,0
1363,OFFER MADE : ? 17000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
2179,It need to change display cost 800rs,0,0,1,0,0,0
4015,Can you share number,0,0,0,0,0,1
7826,Call me on 7276551192 tomorrow to discuss&nbsp;,0,0,0,0,0,1
649,Sony,0,0,1,0,0,0
4423,Is it available?,0,0,1,0,0,0
2272,Box,0,0,1,0,0,0
8138,your location,0,0,0,1,0,0
3848,My number is 9167748619,0,0,0,0,0,1
7369,No delivery will be done be quikr & they are charging me around 500 for that,0,0,1,0,0,0
8289,fuck off horny bitch,1,0,0,0,0,0
1125,What's your final price?,0,0,1,0,0,0
7738,The device is still available,0,0,1,0,0,0
4035,I am still using it,0,0,1,0,0,0
5604,Is it available?,0,0,1,0,0,0
3132,?!,0,0,1,0,0,0
300,Let's settle at the offered amount and I will take it by tomorrow itself&nbsp;,0,0,0,1,0,0
5143,What's your final price?,0,0,1,0,0,0
4356,Offer Made: 22000| Please access the mobile site through your email to complete this transaction.,0,0,1,0,0,0
2271,"Yes, It's available.",0,0,1,0,0,0
2304,"Yes, It's available.",0,0,1,0,0,0
6004,Give me your number will call you,0,0,0,0,0,1
1079,What information do u want for delivery,0,0,1,0,0,0
6897,The laptop,0,0,1,0,0,0
479,COUNTER OFFER MADE : ? 1250| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
3359,"2 joystick with 2 memory card
Perfect condition",0,0,1,0,0,0
608,they will charge me also&nbsp;,0,0,1,0,0,0
1339,OFFER MADE : ? 15000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
6519,Is the price negotiable?,0,0,1,0,0,0
3259,Is it available?,0,0,1,0,0,0
3615,Yes,0,0,1,0,0,0
512,COUNTER OFFER MADE : ? 17000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
2967,You need i5 processor for that,0,0,1,0,0,0
4966,Hi sir...,0,0,1,0,0,0
6554,Please share some more pictures.,0,0,1,0,0,0
2459,I am telling 10500 because to person asked it for 11000.. They coming tomorrow 1:00 pm for getting mobile.. But for me I need urgent sale.. So that only I am asking it for 10500,0,0,1,0,0,0
1435,Ok i will call u tomorrow,0,0,1,0,0,0
1899,Bye,0,0,1,0,0,0
1400,OFFER MADE : ? 1800| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
2310,OFFER MADE : ? 3500| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
6677,Yes,0,0,1,0,0,0
5157,Pls share pics of sofa and chair,0,0,1,0,0,0
3911,??,0,0,1,0,0,0
3730,http://teja7.kuikr.com/o1/20191022/ak_1707679050-1571758787_sm.jpg,0,0,1,0,0,0
4260,Ok.i vl let u know,0,0,1,0,0,0
2884,4500/-,0,0,1,0,0,0
6856,12000,0,0,1,0,0,0
4092,Yes,0,0,1,0,0,0
3052,Hi,0,0,1,0,0,0
5229,OFFER MADE: ₹ 1400 | Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
4897,Hi Prahalad,0,0,1,0,0,0
3438,Near Police station,0,0,1,0,0,0
2177,Mobilr repairer told,0,0,1,0,0,0
1814,Oky... Will do it..,0,0,1,0,0,0
7853,Kindly share your contact number,0,0,0,0,0,1
3110,I am genuine person only,0,0,1,0,0,0
509,COUNTER OFFER MADE : ? 1700| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
6552,How old is it?,0,0,1,0,0,0
7563,i can sale in my college,0,0,1,0,0,0
4820,that is any issue on ipad,0,0,1,0,0,0
2503,OFFER MADE : ? 4000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
1855,Ok,0,0,1,0,0,0
4609,The device is still available,0,0,1,0,0,0
5840,Is it still available,0,0,1,0,0,0
66,Send me your contact no,0,0,0,0,0,1
760,How old is it?,0,0,1,0,0,0
1396,OFFER MADE : ? 1800| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
1621,OFFER MADE : ? 2500| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
4706,Offer Made: 55| Please access the mobile site through your email to complete this transaction.,0,0,1,0,0,0
678,5500,0,0,1,0,0,0
4468,8080476505,0,0,0,0,0,1
2158,http://teja7.kuikr.com/o1/20191022/ak_1639673352-1571684562_sm.jpg,0,0,1,0,0,0
4284,Offer Made: 12500| Please access the mobile site through your email to complete this transaction.,0,0,1,0,0,0
2124,9112556727 Whatsaap me,0,0,0,0,0,1
2118,How old is it?,0,0,1,0,0,0
8257,please share your no,0,0,0,1,0,0
3925,http://teja7.kuikr.com/o1/20191022/ak_566656138-1571714081_sm.jpg,0,0,1,0,0,0
6445,9719430281 whatsapp me,0,0,0,0,0,1
1152,And as there are subscription left so price is 1100,0,0,1,0,0,0
1715,Is it available?,0,0,1,0,0,0
242,call and whatsapp,0,0,0,0,0,1
7426,Sand your no.,0,0,0,0,0,1
214,Drop me your whatsapp number sir,0,0,0,0,0,1
5356,hello,0,0,1,0,0,0
6308,How old is it?,0,0,1,0,0,0
452,OFFER ACCEPTED | Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
7495,Is it available?,0,0,1,0,0,0
6758,4700 plz bro,0,0,1,0,0,0
1379,Is it working well,0,0,1,0,0,0
423,There ..?,0,0,1,0,0,0
5890,Offer Made: 12650| Please access the mobile site through your email to complete this transaction.,0,0,1,0,0,0
7736,Counter Offer: 7499| Please access the mobile site through your email to complete this transaction. | undefined,0,0,1,0,0,0
2148,Ok,0,0,1,0,0,0
5428,OFFER MADE : ₹ 24000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
4057,Chimney in working condition?,0,0,1,0,0,0
7110,1600 is last price,0,0,1,0,0,0
7936,2 each,0,0,1,0,0,0
5884,Send detail before I pay,0,0,1,0,0,0
2676,9988899278,0,0,0,0,0,1
1719,What a offer,0,0,1,0,0,0
6013,Box thrown away,0,0,1,0,0,0
5774,9742601685,0,0,0,0,0,1
4171,OFFER MADE: ? 2499 | Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
683,COUNTER OFFER MADE : ? 6000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
5881,Offer Made: 9000| Please access the mobile site through your email to complete this transaction.,0,0,1,0,0,0
6896,Same configuration... As 4gb i5,0,0,1,0,0,0
8211,If COD available I'll purchase this item,0,0,0,1,0,0
7132,U send ur watsapp ill send,0,0,0,0,0,1
5030,okay,0,0,1,0,0,0
1505,Is the price negotiable?,0,0,1,0,0,0
5928,638455,0,0,1,0,0,0
2178,Not available,0,0,1,0,0,0
6181,"Yes, It's available.",0,0,1,0,0,0
1993,Do you have proper bill,0,0,1,0,0,0
6735,OFFER ACCEPTED : ₹ 500| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
665,2500,0,0,1,0,0,0
6217,Is it available?,0,0,1,0,0,0
1445,OFFER MADE : ? 2000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
5668,aur ap imei number website mein check kar sakte ho sab details dekha dega,0,0,1,0,0,0
6272,Nhi sir,0,0,1,0,0,0
1726,Sell krna hai,0,0,1,0,0,0
5911,Hi,0,0,1,0,0,0
1230,Gentle use,0,0,1,0,0,0
3672,http://teja7.kuikr.com/o1/20191022/ak_837067474-1571751805_sm.jpg,0,0,1,0,0,0
2555,3000,0,0,1,0,0,0
5044,tiriya,0,0,1,0,0,0
6845,Please share some more pictures.,0,0,1,0,0,0
2218,No whatsapp,0,0,1,0,0,0
355,"R u using Whatsapp sir if yes plz Whatsapp our company executives on 9867627551 or our company sales team USA Whatsapp no +1(802 6715252) for further chat & for all ur Queries

Or share ur whatsapp no if u r using it
Thank you",0,0,0,0,0,1
5786,can you can me at 1 pm?,0,0,1,0,0,0
1319,feko mat,0,0,1,0,0,0
1979,"Apple i watch Series 4 Brand New imported from USA California with Box & All Accessories 1 year warranty for Rs 7250
????????
https://www.youtube.com/playlist?list=PLohxUn-963b_pRVsYCK4Pl3gwCAQfFHGU
????????

Plz find Complete Product Video Available on YouTube Channel plz click the Above link 


Apple I watch series 4... 99 percent Next to Original Brand new imported from USA  with 1 Year seller warranty,  high Quality product ,  this product will work same as original 

This product is not a copy or Clone or Refurbished 

99 percent next to original High Quality it will work same as original does work 

We are the Wholesaler & importer
Waiting for your order
T",0,0,0,1,0,0
447,Sent you on Whatsapp today ,0,0,0,1,0,0
2007,OFFER MADE : ? 3000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
3707,Inside the paint is what type of?,0,0,1,0,0,0
814,"I am intrested ,share all around photos",0,0,1,0,0,0
2684,The milk mum keep need to put in water for thirty minutes to convert ice to milk,0,0,1,0,0,0
6499,Yes,0,0,1,0,0,0
4152,Bill or Invoice available?,0,0,1,0,0,0
2963,OFFER MADE : ? 5000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
4951,Good morning...,0,0,1,0,0,0
931,OFFER MADE : ? 10000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
7665,OFFER MADE: ₹ 700 | Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
7951,how old are you ?,1,0,0,0,0,0
7271,Sorry. Not available.,0,0,1,0,0,0
5574,OFFER MADE : ₹ 400| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
6673,I am ready to buy .I wan to know how old it is and for warranty bill is required,0,0,1,0,0,0
7938,ok very nice,0,0,1,0,0,0
3990,9449335236,0,0,0,0,0,1
2079,Ok fine,0,0,1,0,0,0
1602,Ok,0,0,1,0,0,0
2169,Ohhh k done mine number is 7011050622,0,0,0,0,0,1
742,How old is it?,0,0,1,0,0,0
6988,Can I know date of manufacture for warranty,0,0,1,0,0,0
2885,Ok,0,0,1,0,0,0
809,Is it available?,0,0,1,0,0,0
594,COUNTER OFFER MADE : ? 26000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
1509,Is the price negotiable?,0,0,1,0,0,0
4973,Height 4.5ft front and back 1.5 ft and side 2.3 ft,0,0,1,0,0,0
380,Iski display side m glue se chipkai hai...,0,0,1,0,0,0
6723,You can call me 9348377828,0,0,0,0,0,1
5208,OFFER MADE: ₹ 6500 | Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
6680,I m relocating to another state that's why I m sell all my stuff,0,0,1,0,0,0
1883,What's your final price?,0,0,1,0,0,0
3685,Sorry. Your price is too less.,0,0,1,0,0,0
2533,OFFER MADE : ? 4000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
1826,No problem,0,0,1,0,0,0
4924,"Hi Good Morning
Welcome to Quikr-Assured Mobiles and Accessories we are glad to assist you on this",0,0,1,0,0,0
1219,Bill or Invoice available?,0,0,1,0,0,0
5084,OFFER MADE : ₹ 2500| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
306,Will you arrange for the delivery of the item?,0,0,0,1,0,0
7526,9997702007 pls call me,0,0,0,0,0,1
2103,"I didn't open the seal also , brand new pack phone",0,0,1,0,0,0
4602,it brand new inbox with complete accessories ,0,0,1,0,0,0
7377,Hello,0,0,1,0,0,0
4576,in Good condition,0,0,1,0,0,0
4704,borivali in Mumbai,0,0,1,0,0,0
5506,How old is it?,0,0,1,0,0,0
1281,Ty,0,0,1,0,0,0
1239,Yes available it's seal pack unused,0,0,1,0,0,0
7916,With storage or without storage,0,0,1,0,0,0
8193,COD available,0,0,0,1,0,0
4420,Is it available?,0,0,1,0,0,0
4555,Counter Offer: 15000| Please access the mobile site through your email to complete this transaction. | undefined,0,0,1,0,0,0
